פאַס וו, ז, מ (מצ. פעסער, דימ. פעסל)	бочка
ניט רעד׀ן פון אַ הוילן פאַס	говорить со знанием дела, не высасывать из пальца
פאַסאַד מ ־ן	фасад
פאַסאָליע וו ־ס	фасоль
פאַסאָן מ ־ען	фасон, форма; покрой
פאַסט׀ן (געפאַסט)	поститься
פאַסטריגע וו ־ס	крупный стежок; шитьё крупными стежками, смётка; нить, которой что-л. смётано פאַסטריגעווע׀ן (פאַסטריגעוועט) смётывать, сшивать на живую нитку
פאָסיל מ ־ן	окаменелость (ископаемые остатки)
פאָספאָר מ	фосфор
פאַסקע וו ־ס (דימ. פון פאַס)	бочонок для сливочного масла
פאַעטאָן מ ־ען	фаэтон
פאַצעט מ ־ן	щёголь, франт
פאַקולטעט מ ־ן	факультет
פאָקוס מ ־ן	1. фокус физ. и перен. 2. фокус, трюк
פאָקוסניק מ ־עס	фокусник (артист)
פאַקט מ ־ן	факт
פאַקטאָר ¹ מ ..אָרן	фактор פאַקטאָר ² מ (מצ. ־ס, פאַקטוירים) זען פאַקטער
פאַקטור וו ־ן	фактура (особенности строения; счёт)
פאַקטיש 1. א	фактический; действительный, подлинный
פאַקטיש 2. אדוו.	фактически
פאַקטער מ (מצ. ־ס, פאַקטוירים)	фактор, посредник, маклер
פאַקטרעווע׀ן (געפאַקטרעוועט)	быть фактором/посредником/маклером
פאקיר מ ־ן	факир
פאַקל מ ־ען	факел
פאָק_ן א	из шкуры тюленя, тюленевый
פאָקסטראָט מ ־ן	фокстрот
פאַקסימילע וו ־ס	факсимиле
פאָקע וו ־ס	тюлень
פאַר ¹ 1. פּרעד.	за (не против, согласен)
פאַר ¹ 2. פּרעפּ.	(безударный) 1. для; (при указании цели, назначения тж.) под, на; (в соответствии с чьими-л. желаниями, возможностями тж.) по
אָט דאָס בוך איז פאַר מיר	эта книга для меня
אַ געביידע פאַר אַ שפּיטאָל	здание под больницу
אַ צימער פאַר דריי פּאַרשוין	комната на трёх человек
דאָס איז פאַר זיינע כּוחות [קויכעס]	это ему по силам/силе/плечу 2. за, в (в качестве)
נעמ׀ען פאַר אַ ווייב	взять в жёны זיך אויס׀געב׀ן* פאַר אַן אַנדערן выдавать себя за другого 3. за (в возмещение, в обмен; вместо кого-л.; у, около; при обозначении объекта, к которому прикасаются, действия, которое начинают)
קויפן פאַר פינף הריווניעס	купить за пять гривень
איך וועל באַצאָלן פאַר דיר	я заплачу за тебя
אַוועק׀זעצ׀ן די געסט פאַרן טיש	сажать гостей за стол
אָנ׀כאַפּ׀ן פאַרן קאָלנער	схватить за шиворот
נעמ׀ען זיך פאַר דער אַרבעט	взяться за работу 4. за, в (во время, в течение)
איך וועל עס טאָן פאַר דריי וואָכן	я это сделаю за/в три недели, в трёхнедельный срок
פאַר מיין גאַנץ לעבן	за всю мою жизнь 5. при; во время/времена
פאַר מיינע צייטן	при мне
פאַר פּעטער דעם ערשטן	при ¿етре I, во времена ¿етра I 6. чем союз (при сравнении)
זי איז ייִנגער פאַר אים	она моложе его פאַר ¹ 3.:
פאַר ² פּרעפּ.	(часто ударный) 1. перед (каким-л. моментом времени), до, раньше
פאַר דער מלחמה [מילכאָמע]	перед войной; до войны 2. перед (опережая кого-л., что-л.), прежде, раньше, до
ער איז געקומען פאַר מיר	он пришёл прежде/до меня 3. перед (о месте); впереди
פאַרן פענצטער	перед окном
דער אָפיציר גייט פאַר די זעלנער	офицер идёт впереди солдат 4. от, с (по причине)
וויינ׀ען פאַר פרייד	плакать от радости
ציטער׀ן פאַר קעלט	дрожать от холода
שטאַרב׀ן פאַר הונגער	умереть от голода/ с голоду
פאַר ¹ ..	придаёт глаголу различные значения, в частности удаления, напр.:
פאַרטרייב׀ן	прогнать распространения действия за какие-л. пределы, напр.:
פאַרפאָר׀ן	заехать
פאַרשיק׀ן	заслать доведения действия до излишества, до крайней степени, напр.:
פאַראַרבעט׀ן זיך	заработаться заполнения, покрытия чем-л., напр.:
פאַרפּאַטשקע׀ן	запачкать, испачкать изменения состояния кого-л., чего-л., напр.:
פאַרבעסער׀ן	улучшить
פאַרשלעפער׀ן	усыпить захвата чего-л., охвата каким-л. действием, напр.:
פאַרנעמ׀ען	занять; забрать неудачного результата действия, напр.:
פאַרשיט׀ן	рассыпать, просыпать
פאַרשלאָפ׀ן	проспать
פאַרזעג׀ן	распилить неровно, испортить пилением
פאַרזע׀ן	не заметить, пропустить ошибки, напр.:
פאַרהער׀ן זיך	ослышаться действия, противоположного действию, выраженному глаголом без приставки, напр.:
ברענ׀ען, פאַרברענ׀ען	гореть, жечь
קויפ׀ן, פאַרקויפ׀ן	покупать, продавать начала действия, напр.:
פאַרקאָכ׀ן	заварить собственно предела действия, напр.:
פאַרשרייב׀ן	записать
פאַרבעט׀ן	застелить
פאַר ² ..	до.. פאַרמלחמהדיק [פאַרמילכאָמעדיק] довоенный
פאָר קאָנוו.	придаёт глаголу значение действия, совершающегося в чьём-л. присутствии, рассчитанного на кого-л., напр.:
פאָר׀לייענ׀ען	читать (кому-л. вслух) а также соответствует русской приставке пред-, напр.:
פאָר׀לייג׀ן	предлагать
פאָר ¹ ..	1. предварительный
פאָראַרבעט	предварительная работа 2. находящийся впереди чего-л. или предшествующий чему-л.:
פאָרהויז	сени; передняя, прихожая
פאָרוואָרט	предисловие
פאָר ² ..	относящийся к езде, поездкам:
פאָרגעלט	деньги за проезд
פאַראַווירט [פאראווערט] א	зловонный, вонючий פאַראומווערדיק׀ן (פאַראומווערדיקט) осквернять; надругаться над...
פאַראומערט א	опечаленный, печальный, грустный, мрачный, унылый, понурый
פאַראומער׀ן (פאַראומערט)	печалить, огорчать; омрачать, отравлять פאַראומרייניק׀ן (פאַראומרייניקט) 1. загрязнять 2. осквернять
פאַראורזאַכ׀ן (פאַראורזאַכט)	служить причиной; вызывать, обуславливать
פאָראורטייל מ ־ן	1. предрассудок 2. предубеждение פאַראורטייל׀ן (פאַראורטיילט) 1. приговаривать, присуждать к..., осуждать на... 2. осуждать, порицать
פאַראַיאָריק א	прошлогодний, прошлого года פאַר אַ יאָרן אדוו. זען אין יאָר
פאַראיבל מ ־ען (אויף)	обида, досада, зло на...
האָב׀ן* פאַראיבל (אויף)	обижаться, досадовать, сердиться, иметь/держать зло на...; иметь зуб против.../на...
האָב/האָט קיין פאַראיבל ניט	не обижайся (..йтесь), не сердись (..итесь); не взыщи(те)
פאַראייביק׀ן (פאַראייביקט)	увековечивать; обессмертить
פאַראייגענ׀ען (פאַראייגנט)	осваивать, усваивать פאַראייגענען נייע אַרבעטס־מעטאָדן освоить новые методы труда פאַראייגענען דעם לערן־מאַטעריאַל усвоить учебный материал
פאראיידל׀ען (פאַראיידלט)	облагораживать (делать утончённым, изысканным, совершенствовать)
פאַראיין מ ־ען	союз, объединение פּראָפעסיאָנעל׀ער [сьё] פאַראיין профессиональный союз פאַר איין וועגס אדוו. זען אין וועג
פאַראייניקונג וו ־ען	1. объединение (действие) 2. объединение, ассоциация, союз פאַראייניקטע שטאַטן (פון אַמעריקע) מצ. Áоединённые Èтаты (Америки)
פאַראייניק׀ן (פאַראייניקט)	1. соединять (скреплять одно с другим)
פאַראייניקן די דראָטן	соединить провода 2. объединять, соединять פאַראייניקן ביידע אָרגאַניזאַציעס объединить обе организации
פאַראייניקן די כּוחות [קויכעס]	объединить/ соединить силы 3. соединять, сочетать, совмещать פאַר איינס אדוו. זען אין איינס 3.
פאַראיינפאַכ׀ן (פאַראיינפאַכט)	упрощать פאַראינטערעסיר׀ן (פאַראינטערעסירט) заинтересовывать פאַראינטערעסירן זיך (מיט) заинтересовываться פאַראינטריגיר׀ן (פאַראינטריגירט) заинтриговывать פאַראַיעריק א זען פאַראַיאָריק פאַראיקע׀ן זיך (פאַראיקעט זיך) זען פאַרהיקען זיך
פאַראַכטונג וו	презрение
פאַראַכטטאָגן אדוו.	на прошлой неделе, неделю (тому) назад
פאַראַכטלעך א	презрительный
פאַראַכט׀ן (פאַראַכט)	презирать
פאַראַן זיין	быть (в наличии), иметься; существовать געלט איז פאַראַן, עס איז פאַראַן געלט деньги есть (в наличии)/имеются (עס זיינען) פאַראַן מענטשן וואָס טראַכטן
זיין נאָמען איז ניט פאַראַן אין צעטל	его имени в списке нет, его имя отсутствует в списке
צי איז ניט פאַראַן ביי אייך..Я	нет ли у вас..Я, не найдётся ли у вас..Я
פאַראַנען א	имеющийся (налицо), наличный; существующий
פאַראַנען זיין	быть (в наличии), иметься; существовать
פאַראַנענקייט וו	наличие; существование
פאַראַנקער׀ן (פאַראַנקערט)	ставить на якорь
פאַראַקער׀ן (פאַראַקערט)	обрабатывать пашню; вспахать פאַראַרבעט׀ן (פאַראַרבעט) 1. обрабатывать 2. пачкать
פאַראָרדענונג וו ־ען	распоряжение, постановление, приказание, предписание
פאַראָרדענ׀ען (פאַראָרדנט)	распоряжаться, приказывать, предписывать
פאַראָרעמט א	обедневший; обнищалый
פאַראָרעמ׀ען (פאַראָרעמט)	обеднять; доводить до нищеты, разорять פאַראַרענדעווע׀ן (פאַראַרענדעוועט) сдавать в аренду
פאַרב וו ־ן	1. краска (красящий состав) 2. цвет, окраска; (шерсти животного тж.) масть; краска (на картине, вообще в изображении чего-л., а тж. в природе), тон, колорит 3. цвет лица; румянец, краска ביי אים האָט זיך געביטן די פאַרב אין פּנים
[פּאָנעם]	злая усмешка перекосила его лицо צעקריצ׀ן (צעקריצט) זען צעקראַצן צעקרישל׀ען (צעקרישלט), צעקרישע׀ן
פאָרבאַדינג מ ־ען	предпосылка, условие פאַרבאָד_ן א:
זיין פארבאָדן אין אַרבעט	быть заваленным работой
זיין פאַרבאָדן אין חובות [כויוועס]	сильно задолжать, быть кругом в долгах
פאַרבאַהאַלט_ן א	скрытый, тайный
פאַרבאָט מ ־ן	запрет, запрещение
פאַרבאָט_ן 1. א	запрещённый, неразрешённый, недозволенный; запретный
פאַרבאָט׀ן 2. (פאַרבאָטן) (צו אינפ.)	запрещать, воспрещать
פאַרבאַלאַקע׀ן (פאַרבאַלאַקעט)	проводить в болтовне, проболтать פאַרבאַלעמוטשע׀ן (פאַרבאַלעמוטשעט) запутывать, сбивать (с толку)
פאַרבאַלעמוטשען זיך	запутываться, сбиваться (с толку); смешаться
פאַרבאַנד מ ־ן	1. союз (федерация) פאַרבאַנד פון סאָוועטישע
סאָציאַליסטישע רעפּובליקן	Áоюз Áоветских Áоциалистических Àеспублик 2. союз (общественная организация); объединение קאָמוניסטיש׀ער יוגנט־פאַרבאַנד ºоммунистический Áоюз ¼олодёжи פאַרבאַנדאַזשיר׀ן (פאַרבאַנדאַזשירט) завязывать, забинтовывать; делать перевязку, перевязывать
פאַרבאַקט, פאַרבאַק_ן א	запёкшийся (затвердевший, загустевший от жара; свернувшийся)
פאַרבאַקן בלוט	запёкшаяся кровь פאַרבאָרג_ן ¹ 1. א 1. скрытый (содержащийся, заключающийся в ком-л., чём-л., внешне незаметный), невидимый, незримый; неведомый אין דער ערד ליגן פאַרבאָרגן אומגעהייערע אוצרות [אויצרעס] в земле скрыты огромные богатства
פאַרבאָרגענ׀ע געפאַרן	скрытые/ неведомые опасности 2. тайный (скрываемый или не совсем осознанный), затаённый, заветный, сокровенный
אַ פאַרבאָרגענ׀ער באַגער	тайное/ затаённое/заветное/сокровенное желание
פאַרבאָרג׀ן ¹ 2. (פאַרבאָרגן)	1. прятать, скрывать, утаивать; таить 2. таить, утаивать (чувства, мысли); затаивать
פארבאָרגן ² זיך (פארבאָרגט זיך)	погрязать в долгах
פארבאָרגעניש ז ־ן	тайник פאַרבאַריקאַדירן (פאַרבאַריקאַדירט) забаррикадировать
פאַרבוי׀ען (פאַרבויט)	застраивать
פאַרבונד_ן א	связанный; соединённый; завязанный
זיין* פאַרבונדן (מיט)	1) быть связанным/ соединённым с..., сообщаться с... 2) быть связанным с... (находиться в связи, соотношении) 3) быть связанным/сопряжённым с..., влечь за собой פארביט׀ן ¹ (פאַרבאָטן) זען פאַרבאָטן 2. פארביט_ן ² א (פּארט. פון פאַרבייטן) 1. обменённый 2. изменённый
זיין אַ פאַרביטענער	тж. быть не в настроении/не в себе/не в в своей тарелке
פאַרביטער׀ן (פאַרביטערט)	1. раздражать, озлоблять, ожесточать 2. отравлять, омрачать, портить
פאַרביי 1. א פּרעד.	1. позади, в прошлом
דאָס שווערסטע איז פאַרביי	самое трудное (осталось) позади 2. безнадёжно/опасно больной, при смерти
דער קראַנקער איז פאַרביי	тж. больной очень плох 3.:
איך בין פאַרביי	я пропал/погиб
פאַרביי 2. קאָנוו.	придаёт глаголу значение движения мимо, оставления позади, напр.:
פאַרביי׀טראָג׀ן	пронести мимо
פאַרביי׀פליִ׀ען	пролететь мимо, миновать в полёте פאַרביי׀גיי׀ן* (איז פאַרבייגעגאַנגען 1. проходить (мимо), (о судне тж.) проплывать (мимо); миновать (об идущем) 2. проходить, уходить, миновать (о времени) די יונגע יאָרן זיינען פאַרביי(געגאַנגען) молодость прошла/ушла פאַרבייגייענדיק 1. א проходящий; преходящий, мимолётный, (кратко)временный, скоротечный
פאַרבייגייענדיק 2. אדוו.	по дороге, по пути, попутно; мимоходом; между прочим, кстати; мельком כאַפּ׀ן פארבייגייענדיק אַ קוק אויף мимоходом/между прочим/мельком взглянуть на...
פאַרבייגייער מ =, ־ס (וו ־ין)	прохожий в знач. сущ.
פאַרבייג׀ן (פאַרבויגן)	1. загибать, подгибать
פאַרבייגן דאָס זייטל	загнуть страницу
פאַרבייגן די אַרבל	засучить/подвернуть/ отогнуть рукава 2. сгибать, склонять
פאַרבייגן זיך	тж. кланяться (приветствуя) 3. не дать, не сделать чего-л. (положенного, обещанного), (по)забыть
פאַרבייגן דעם כּבוד [קאָוועד]	позабыть/ отбросить/смирить свою гордость, подавить в себе гордость, спрятать самолюбие в карман
פאַרבייזט א	сердитый, угрюмый, мрачный, нахмуренный, насупленный, озлобленный
פאַרבייט מ ־ן	замена; замещение
פאַרבייט..	1. запасной
פאַרבייט־טיילן	запасные части 2. заменяющий
פאַרבייט־לערער	заменяющий учитель
פאַרבייטלעך א	заменимый; сменный (время от времени сменяемый)
פאַרבייט׀ן (פאַרביטן)	1. заменять, сменять (брать, назначать, использовать взамен другого) פאַרבייטן אַן אָפּגענוצטע טייל מיט אַ נייער заменить изношенную деталь новой פאַרבייטן ציפערן מיט ווערטער подставить слова вместо цифр 2. заменять, сменять (кого-л., что-л. собой); замещать (временно исполнять чьи-л. обязанности) די שוועסטער האָט אים פאַרביטן די מוטער сестра заменила ему мать זי פאַרבייט היינט דעם פאַרוואַלטער сегодня она замещает заведующего 3. обменить, случайно переменить (своё на чужое)
פאַרבייטער מ ־ס (וו ־ין)	1. тот, кто временно выполняет чьи-л. обязанности, замещает кого-л. 2. спорт. запасной (игрок)
פאַרביי׀לאָז׀ן (פאַרבייגעלאָזט)	давать пройти (мимо) פאַרביי׀לויפ׀ן (איז פאַרבייגעלאָפן) 1. пробегать (мимо); миновать (в беге) 2. пробегать, протекать, проноситься, уноситься (о времени) אָט די טעג זיינען פאַרבייגעלאָפן
אומבאַמערקט	эти дни протекли незаметно
פאַרביינערט א	окостенелый (о трупе)
פאַרבייסן 1. ז ־ס	закуска (то, чем закусывают, заедают выпитое)
פאַרבייס׀ן 2. (פאַרביסן)	закусывать (крепко захватывать зубами)
פארבייסן די ליפּן	закусить губы
l פארבייסן (מיט)	закусывать (чем-л.) (есть немного, не в урочное время)
l פארבייסן מיט	заедать, закусывать (вино, водку) чем-л. פארבייסעכץ ז ־ן, ־ער זען פאַרבייסן 1. פאַרביי׀פאָר׀ן (איז פאַרבייגעפאָרן) (אק., פאר,
לעבן)	1. проезжать (мимо), (на судне тж.) проплывать (мимо); миновать (в езде) 2. проезжать (не останавливаться, не сходить, где предполагалось) פאַרביי׀פליִ׀ען (איז פאַרבייגעפלויגן) (אק.,
פאר, לעבן)	1. пролетать (мимо); миновать (в полёте) 2. пролетать, проноситься, проскакивать (быстро проезжать, проходить и т. п.); убегать (о предметах, мимо которых проезжают) פאַרביי׀שיס׀ן (פאַרבייגעשאָסן) промахиваться (при стрельбе)
פאָרבילד ז ־ער	пример, образец; прообраз, прототип פאַרביליק(ער)׀ן (פאַרביליק(ער)ט) удешевлять, уценять
פאַרבינדונג וו ־ען	1. связь 2. контакт, общение, связь; сношение; сообщение
פאַרבינדלער מ =, ־ס (וו ־ן)	связной в знач. сущ.
פאַרבינד׀ן (פאַרבונדן)	1. завязывать, связывать (соединять, скрепив узлом, бантом) 2. завязывать, перевязывать פאַרבינדן דאָס פּעקל מיט אַ שטריקל завязать/перевязать пакет верёвкой דעם קראַנקן האָט מען פאַרבונדן דעם האַלדז больному завязали/перевязали горло 3. связывать, соединять פאַרבינדן דעם אייגענעם גורל [גוירל] מיט соединить свою судьбу с... די אייזנבאַן האָט פאַרבונדן דאָס דאָרף מיט
דער שטאָט	железная дорога связала деревню с городом
פאַרבינדן דורכן טעלעפאָן מיט	связать по телефону кого-л. с... געמיינזאַמע אינטערעסן האָבן זיי
פאַרבונדן	их связали общие интересы 4. связывать, увязывать, соединять, сочетать
פאַרבינדן טעאָריע מיט פּראַקטיק	связать/ увязать/соединить/сочетать теорию с практикой
l פאַרבינדן זיך (מיט)	связываться (устанавливать связь, сообщение, вступать в общение)
פאַרבינדעט׀ער מ דעק.	союзник פאַרבינטעווע׀ן (פאַרבינטעוועט) завязывать, перевязывать, бинтовать
פאַרביס_ן א	1. злобный; жестокий, безжалостный, неумолимый
אַ פאַרביסענ׀ער שׂונא [סוינע]	тж. заклятый/матёрый/непримиримый враг 2. упрямый, неисправимый; упорный
פאַרביק א	яркий, красочный
פאַרבלאָז א	бесцветный, бледный
פאַרבלאָז׀ן (פאַרבלאָזן)	1. задувать, заносить, заметать 2. уносить (о ветре)
פאַרבלאָטיק׀ן (פאַרבלאָטיקט)	загрязнять, измазать грязью
פאַרבלאָנדזשעט א	1. заблудившийся; заблудший 2. забредший l פאַרבלאָנדזשעט ווער׀ן (איז פאַרבלאָנדזשעט געוואָרן) זען פאַרבלאָנדזשען פאַרבלאָנדזשע׀ן (פאַרבלאָנדזשעט) 1. заблудиться, сбиваться с пути 2. забредать פארבלאָנקע׀ן (פארבלאָנקעט) זען פאַרבלאָנדזשען
פאַרבלוטיק׀ן (פאַרבלוטיקט)	обагрить/ испачкать кровью, окровавливать
פאַרבלוי׀ען (פאַרבלויט)	засинивать (окрашивать синькой)
פאַרבלייב׀ן (איז פאַרבליבן)	1. оставаться (продолжать пребывание, нахождение где-л.) 2. оставаться, пребывать (в каком-л. состоянии) 3. оставаться, сохраняться, сберегаться פאַרבליִ׀ען (פאַרבליט) увядать, отцветать פאַרבליפט א изумлённый, поражённый, ошеломлённый
פאַרבלענדונג וו ־ען	ослепление
פאַרבלענד׀ן (פאַרבלענדט)	1. ослеплять перен. (потрясать)
פאַרבלענדן מיט שיינקייט	ослепить красотой 2. ослеплять (лишать способности здраво, спокойно рассуждать, действовать); морочить, обольщать, пускать пыль в глаза
פאַרבלענדעניש ז ־ן	обман, иллюзия
פאַרב׀ן (געפאַרבט, געפאָרבן)	красить; окрашивать; раскрашивать
פאַרבן זיך	краситься, румяниться
פאַרבעטונג וו ־ען	приглашение
פאַרבעט׀ן ¹ (פאַרבעטן) (אויף)	приглашать, звать, (многих тж.) созывать (на что-л.)
פאַרבעט׀ן ² (פאַרבעט)	застилать (постель)
פאַרבעטן דאָס בעט	тж. заправлять кровать
פאַרבענקט א	тоскующий, тоскливый פאַרבענק׀ען זיך (פאַרבענקט זיך) (נאָך) начинать скучать/тосковать, соскучиться, стосковаться о..., по...
פאַרבענקעניש ז ־ן	тоска, приступ тоски
פאַרבעסערונג וו ־ען	улучшение
פאַרבעסער׀ן (פאַרבעסערט)	улучшать; поправлять, исправлять
פאַרבעסערן די רעזולטאַטן	улучшить результаты פאַרבעסערן דעם עקאָנאָמישן מצב
[מאצעוו]	улучшить/поправить/ исправить экономическое положение
פאַרבער מ =, ־ס (וו ־קע)	красильщик
פאַרבעריי ז, וו	1. красильное дело, ремесло красильщика 2. красильня
פאַרבראָניר׀ן (פאַרבראָנירט)	бронировать, закреплять за собой
פאַרבראַקירונג וו	браковка (признание негодным)
פאַרבראַקיר׀ן (פאַרבראַקירט)	браковать
פאַרבראָק׀ן (פאַרבראָקט) אק. מיט	крошить во что-л. что-л. פאַרברודזשע׀ן (פאַרברודזשעט),
פאַרברודיק׀ן (פאַרברודיקט)	загрязнять
פאַרברויכ׀ן (פארברויכט)	расходовать, потреблять
פאַרברוינ׀ען (פארברוינט)	делать коричневым; подрумянивать (приготовляя пищу)
פאַרברידערונג וו ־ען	братство (дружеское единение)
פאַרברידער׀ן (פאַרברידערט)	связывать братством
פאַרברייטער׀ן (פאַרברייטערט)	расширять
פאַרבריִ׀ען (פאַרבריט)	заваривать, запаривать פאַרברעך מ (מצ. ־ן), פאַרברעכן ז (מצ. ־ס) преступление פאַרברעכער מ =, ־ס (וו ־ין, ־קע) преступник
פאַרברעכעריש א	преступный
פאַרברעכערישקייט וו	преступность די פאַרברעכערישקייט פון אָט דעם פּלאַן преступность этого плана
פאַרברעמ׀ען (פאַרברעמט)	обшивать каймой, (меховой тж.) опушать; оторачивать פאַרברענג׀ען (פאַרברענגט, פאַרבראַכט) 1. проводить, пробыть פאַרברענגען דעם זומער אויפן דרום
[דאָרעם]	провести лето на юге ווי לאַנג וועט איר דאָ פאַרברענגעןЯ сколько времени вы здесь пробудетеЯ 2. (приятно) проводить время, отдыхать, развлекаться
גוט פאַרברענגען	тж. веселиться
פאַרברענגען מיט	приятно проводить время в чьём-л. обществе; встречаться, ходить с... 3. расходовать, тратить (деньги) פאָר׀ברענג׀ען (פאָרגעברענגט,
פאָרגעבראַכט)	представлять, приводить, выдвигать
פאַרברענונג וו	сжигание; сожжение
פאַרברענט א	1. сгоревший, сожжённый 2. загорелый, загоревший 3. перен. страстный, горячий, увлечённый; азартный; рьяный, ярый, заядлый; отчаянный
די פאַרברענטע אָנהענגער	ярые сторонники
אַ פאַרברענט׀ער יעגער	страстный охотник
אַ פאַרברענט׀ער קאַרטיאָזשניק	заядлый/ отчаянный картёжник פאַרברענט ווער׀ן (איז פאַרברענט
פאַרברענ׀ען (פאַרברענט)	жечь, сжигать
פאַרגאַווער׀ן (פאַרגאַווערט)	пачкать слюной; слюн(яв)ить, мусолить פאַרגאַל׀ן (פאַרגאַלט) отравлять, омрачать, портить פאַרגאַלקעווע׀ן (פאַרגאַלקעוועט) забаллотировать, проваливать на выборах
פאַרגאַנגען א (פּארט. פון פאַרגיין)	прошедший, прошлый, ушедший, минувший; истекший; прежний, старый
פאַרגאַנגענהייט וו	1. прошлое, прошедшее, былое, минувшее в знач. сущ. 2. грам. прошедшее время פארגאָס_ן א (פּאָרט. פון פאַרגיסן) 1. пролитый, разлитый 2. залитый (покрытый водой); затопленный
פאַרגאַפט א, אדוו.	изумлённый, поражённый; изумлённо, разинув рот פאַרגאַפ׀ן זיך (פאַרגאַפט זיך) 1. изумляться, поражаться 2. засматриваться, заглядываться; залюбоваться פאַרגאַרטל׀ען זיך (פאַרגאַרטלט זיך) опоясываться, подпоясываться
פאַרגוואַלדיקונג וו ־ען	изнасилование פאַרגוואַלדיק׀ן (פאַרגוואַלדיקט) (из)насиловать פאַרגיטיקונג וו ־ען (פאר) 1. награда, вознаграждение 2. возмещение, компенсация פאַרגיטיק׀ן (פאַרגיטיקט) (דאט.) 1. вознаграждать кого-л. 2. возмещать, компенсировать кому-л. פאַרגיטיקן פאַר возмещать, компенсировать что-л. פאַרגיי׀ן* (איז פאַרגאַנגען) 1. проходить, миновать (о времени) 2. проходить, прекращаться, пропадать, исчезать
עס פאַרגייט אים דער אַפּעטיט	у него пропадает аппетит 3. гибнуть, погибать; уничтожаться, разрушаться; отмирать, меркнуть перен.
זיין רום פאַרגייט	его слава меркнет 4. заходить, закатываться (о светиле); (о солнце тж.) садиться 5. заходить (обходить, подходить со стороны; попадать далеко, за какой-л. предел)
פאַרגיין פון רעכטס	зайти справа פאַרגיין דעם שׂונא [סוינע] הינטן אַרום зайти в тыл неприятелю
וווּהין זיינען מיר פאַרגאַנגעןЯ	куда мы зашлиЯ
פאַרגיין צו ווייט	зайти слишком далеко
ס'איז צו ווייט פאַרגאַנגען	дело зашло слишком далеко פאַרגיין אַזוי ווייט אַז дойти до того, что...
פאַרגיין דאט. דעם וועג	стать кому-л. поперёк дороги/пути
l פאַרגיין אין	впадать (в какое-л. состояние)
פארגיין אין התפּעלות [היספּיילעס]	впасть в восторг
פאַרגיין אין טראָגן	забеременеть
l פאַרגיין זיך	1) заливаться (начинать звонко, переливчато петь) 2) разражаться, заливаться
פאַרגיין זיך אין געלעכטער	разразиться хохотом
פאַרגיין זיך אין טרערן	залиться слезами, расплакаться 3) захлёбываться, заходиться (задыхаться от приступа кашля, смеха, плача и т. п.) פאָר׀גיי׀ן* (איז פאָרגעגאַנגען) происходить, иметь место
פאָרגייער מ ־ס	предшественник; предтеча, предвестник
פאַרגיכערונג וו ־ען	ускорение
פאַרגיכער׀ן (פאַרגיכערט)	ускорять
פאַרגילט׀ן (פאַרגילט)	золотить, покрывать позолотой
פאַרגינ׀ען (פאַרגונען) (דאט.)	хотеть/ не возражать, чтобы кто-л. другой радовался, чтобы кому-л. другому было хорошо; не завидовать чужой радости, разделять чужую радость; спокойно, доброжелательно относиться к чьему-л. благополучию, успеху, обладанию чем-л. ценным, положительным; прощать кому-л. его благополучие, успех, обладание чем-л. ценным, положительным פאַרגינען דאט. אק. (действительно) желать (кому-л. что-л. приятное, радостное)
איך פאַרגין דיר פון גאַנצן האַרצן	тж. я искренне рад за тебя
ניט פאַרגינען דאט.	не хотеть, чтобы кто-л. другой радовался, чтобы кому-л. другому было хорошо; не терпеть, не выносить чьей-л. радости, чьего-л. благополучия и т. п. ניט פאַרגינען דאט. אק. не желать (кому-л. чего-л. приятного, радостного)
פאַרגינען זיך אק./צו אינפ.	разрешать себе что-л./что-л. делать; доставлять себе какое-л. удовольствие; не отказывать себе в чём-л.
פאַרגינען זיך אַלצדינג	ни в чём себе не отказывать ניט פאַרגינען זיך אק./צו אינפ. не разрешать себе чего-л./что-л. делать; не мочь позволить себе (из скупости или по моральным соображениям); отказывать себе, ограничивать себя в чём-л. ער פאַרגינט זיך ניט דאָס סאַמע
נייטיקסטע	он отказывает себе в самом необходимом
ער פאַרגינט זיך ניט צו עסן	он ограничивает себя в еде
ניט קענ׀ען* זיך פאַרגינען	не мочь позволить себе (из-за отсутствия средств, возможностей)
איך קען זיך ניט פאַרגינען אַזאַ לוקסוס	я не могу позволить себе такую роскошь
פאַרגינער מ =, ־ס (וו ־קע)	доброжелатель
פאַרגיס׀ן (פאַרגאָסן)	1. заливать (покрывать сплошь чем-л. жидким; наполнять чем-л. густеющим, твердеющим)
פאַרגיסן אַ לאָך מיט פּעך	залить дырку смолой 2. проливать (нечаянно выливать); заливать, обливать (пачкать чем-л. жидким) 3.:
פאַרגיסן בלוט	проливать кровь
פאַרגיסן טרערן	лить/проливать слёзы
פאַרגיפטונג וו ־ען	отравление
בלוט־פאַרגיפטונג	заражение крови
פאַרגיפטיק׀ן (פאַרגיפטיקט), פאַרגיפט׀ן (פארגיפט(עט))	1. отравлять (делать ядовитым; подвергать действию отравы) 2. заражать (воду, почву, воздух) פאַרגלאָצ׀ן (פאַרגלאָצט):
פאַרגלאָצן די אויגן	закатывать глаза פאַרגלוסט׀ן זיך אומפּ. (פארגלוסט זיך) (דאט.) начинать хотеться, захотеться פאַרגלושע׀ן (פאַרגלושעט) оглушать, ошеломлять פאַרגליווערט ווער׀ן (איז פאַרגליווערט
פאַרגלייב׀ן (פאַרגלייבט)	доверять
